zipcode	sido	gugun	dong	startbunji	endbunji	seq
06207	서울특별시	강남구	대치동	935	935-26	564
06207	서울특별시	강남구	대치동	935-28		565
06207	서울특별시	강남구	대치동	935-33	935-36	566
06206	서울특별시	강남구	대치동	936	936-4	567
06206	서울특별시	강남구	대치동	936-6		568
06206	서울특별시	강남구	대치동	936-7	936-10	569
06206	서울특별시	강남구	대치동	936-11		570
06206	서울특별시	강남구	대치동	936-15	937	571
06207	서울특별시	강남구	대치동	938-1	938-24	572
06208	서울특별시	강남구	대치동	939	940-10	573
06209	서울특별시	강남구	대치동	941		574
06209	서울특별시	강남구	대치동	941-2	941-27	575
06209	서울특별시	강남구	대치동	941-32		576
06178	서울특별시	강남구	대치동	942	942-20	577
06179	서울특별시	강남구	대치동	943-8	943-30	578
06180	서울특별시	강남구	대치동	944	944-31	579
06181	서울특별시	강남구	대치동	945	946-18	580
06182	서울특별시	강남구	대치동	947	947-3	581
06182	서울특별시	강남구	대치동	948		582
06182	서울특별시	강남구	대치동	948-2	949-11	583
06183	서울특별시	강남구	대치동	950	952-1	584
06183	서울특별시	강남구	대치동	952-2		585
06184	서울특별시	강남구	대치동	953	956-18	586
06184	서울특별시	강남구	대치동	956-19		587
06184	서울특별시	강남구	대치동	956-20	956-28	588
06185	서울특별시	강남구	대치동	957	960-19	589
06186	서울특별시	강남구	대치동	961	961-9	590
06186	서울특별시	강남구	대치동	961-10		591
06186	서울특별시	강남구	대치동	961-11	965-40	592
06187	서울특별시	강남구	대치동	966	967-14	593
06188	서울특별시	강남구	대치동	968	968-6	594
06187	서울특별시	강남구	대치동	969	971-20	595
06187	서울특별시	강남구	대치동	971-21		596
06187	서울특별시	강남구	대치동	971-22	972-11	597
06186	서울특별시	강남구	대치동	973		598
06186	서울특별시	강남구	대치동	973-1		599
06186	서울특별시	강남구	대치동	973-2	973-39	600
06191	서울특별시	강남구	대치동	974	974-1	601
06190	서울특별시	강남구	대치동	975	978-35	602
06187	서울특별시	강남구	대치동	979		603
06187	서울특별시	강남구	대치동	979-4	982-10	604
06188	서울특별시	강남구	대치동	983	983-13	605
06189	서울특별시	강남구	대치동	984	984-5	606
06189	서울특별시	강남구	대치동	984-6		607
06189	서울특별시	강남구	대치동	984-7	985-1	608
06190	서울특별시	강남구	대치동	986	987-20	609
06191	서울특별시	강남구	대치동	988	988-21	610
06282	서울특별시	강남구	대치동	989	993-1	611
06283	서울특별시	강남구	대치동	994	994-17	612
06174	서울특별시	강남구	대치동	995-7	996-17	613
06175	서울특별시	강남구	대치동	997	999-12	614
06174	서울특별시	강남구	대치동	1000	1000-5	615
06174	서울특별시	강남구	대치동	1000-6		616
06174	서울특별시	강남구	대치동	1000-7	1001-20	617
06176	서울특별시	강남구	대치동	1002	1003	618
06176	서울특별시	강남구	대치동	1004		619
06176	서울특별시	강남구	대치동	1004-1	1005-8	620
06177	서울특별시	강남구	대치동	1006	1009-1	621
06177	서울특별시	강남구	대치동	1009-4		622
06177	서울특별시	강남구	대치동	1009-5		623
06218	서울특별시	강남구	대치동	1011-28		624
06278	서울특별시	강남구	대치동	1013		625
06279	서울특별시	강남구	대치동	1014-1	1019-18	626
06279	서울특별시	강남구	대치동	1019-19		627
06284	서울특별시	강남구	대치동	1020		628
06279	서울특별시	강남구	대치동	1021	1023-19	629
06278	서울특별시	강남구	대치동	1024	1024-2	630
06278	서울특별시	강남구	대치동	1024-3		631
06278	서울특별시	강남구	대치동	1024-4	1025	632
06277	서울특별시	강남구	도곡동	21		633
06277	서울특별시	강남구	도곡동	91	106-1	634
06273	서울특별시	강남구	도곡동	146-92		635
06274	서울특별시	강남구	도곡동	151	164-6	636
06274	서울특별시	강남구	도곡동	168	174-5	637
06274	서울특별시	강남구	도곡동	174-15	177-2	638
06297	서울특별시	강남구	도곡동	179-2		639
06274	서울특별시	강남구	도곡동	180-1	193-1	640
06274	서울특별시	강남구	도곡동	193-12		641
06274	서울특별시	강남구	도곡동	193-15	193-29	642
06274	서울특별시	강남구	도곡동	193-31		643
06274	서울특별시	강남구	도곡동	193-33	193-46	644
06274	서울특별시	강남구	도곡동	193-48		645
06274	서울특별시	강남구	도곡동	193-49	203-1	646
06293	서울특별시	강남구	도곡동	339-2		647
06296	서울특별시	강남구	도곡동	410	419-10	648
06301	서울특별시	강남구	도곡동	420	420-17	649
06300	서울특별시	강남구	도곡동	422	423-14	650
06302	서울특별시	강남구	도곡동	424	425-3	651
06302	서울특별시	강남구	도곡동	425-4	425-5	652
06302	서울특별시	강남구	도곡동	425-6	451-6	653
06302	서울특별시	강남구	도곡동	451-7		654
06302	서울특별시	강남구	도곡동	451-8	453-16	655
06300	서울특별시	강남구	도곡동	454	456-6	656
06300	서울특별시	강남구	도곡동	456-7		657
06300	서울특별시	강남구	도곡동	456-8	456-11	658
06300	서울특별시	강남구	도곡동	456-12		659
06300	서울특별시	강남구	도곡동	456-15	459-2	660
06300	서울특별시	강남구	도곡동	459-3		661
06300	서울특별시	강남구	도곡동	459-4	459-5	662
06299	서울특별시	강남구	도곡동	460		663
06297	서울특별시	강남구	도곡동	461	463-1	664
06298	서울특별시	강남구	도곡동	464		665
06299	서울특별시	강남구	도곡동	465		666
06294	서울특별시	강남구	도곡동	467		667
06292	서울특별시	강남구	도곡동	467-6		668
06292	서울특별시	강남구	도곡동	467-7		669
06292	서울특별시	강남구	도곡동	467-10	467-14	670
06293	서울특별시	강남구	도곡동	467-17		671
06295	서울특별시	강남구	도곡동	467-18	467-24	672
06294	서울특별시	강남구	도곡동	467-29		673
06296	서울특별시	강남구	도곡동	514-1	514-5	674
06301	서울특별시	강남구	도곡동	515-1	515-18	675
06296	서울특별시	강남구	도곡동	516-1	516-4	676
06301	서울특별시	강남구	도곡동	517-1	518-13	677
06276	서울특별시	강남구	도곡동	527	527-6	678
06275	서울특별시	강남구	도곡동	538		679
06275	서울특별시	강남구	도곡동	538-1	539-5	680
06273	서울특별시	강남구	도곡동	540	541-2	681
06272	서울특별시	강남구	도곡동	542	542-7	682
06272	서울특별시	강남구	도곡동	542-9		683
06272	서울특별시	강남구	도곡동	542-10	543-5	684
06272	서울특별시	강남구	도곡동	543-7		685
06261	서울특별시	강남구	도곡동	544	546-13	686
06263	서울특별시	강남구	도곡동	547	548-21	687
06260	서울특별시	강남구	도곡동	550-1	552-16	688
06260	서울특별시	강남구	도곡동	552-17		689
06260	서울특별시	강남구	도곡동	552-18	552-22	690
06259	서울특별시	강남구	도곡동	553	554-5	691
06272	서울특별시	강남구	도곡동	869		692
06270	서울특별시	강남구	도곡동	876-6	876-15	693
06263	서울특별시	강남구	도곡동	883-10	884-5	694
06269	서울특별시	강남구	도곡동	892-6	894-3	695
06270	서울특별시	강남구	도곡동	895-4		696
06270	서울특별시	강남구	도곡동	895-8		697
06270	서울특별시	강남구	도곡동	895-9	895-33	698
06270	서울특별시	강남구	도곡동	899-3		699
06270	서울특별시	강남구	도곡동	900-2	900-4	700
06269	서울특별시	강남구	도곡동	902-2	902-5	701
06269	서울특별시	강남구	도곡동	902-8		702
06269	서울특별시	강남구	도곡동	902-25	902-124	703
06270	서울특별시	강남구	도곡동	903-1	903-9	704
06271	서울특별시	강남구	도곡동	907-41	914-1	705
06268	서울특별시	강남구	도곡동	914-2		706
06271	서울특별시	강남구	도곡동	914-16		707
06268	서울특별시	강남구	도곡동	914-33	920-1	708
06268	서울특별시	강남구	도곡동	920-2		709
06268	서울특별시	강남구	도곡동	921-1	924-10	710
06264	서울특별시	강남구	도곡동	934-10	938-10	711
06259	서울특별시	강남구	도곡동	941	942-11	712
06258	서울특별시	강남구	도곡동	943	943-5	713
06259	서울특별시	강남구	도곡동	944	944-16	714
06258	서울특별시	강남구	도곡동	945	946-20	715
06265	서울특별시	강남구	도곡동	947		716
06265	서울특별시	강남구	도곡동	947-1		717
06265	서울특별시	강남구	도곡동	947-2	947-4	718
06265	서울특별시	강남구	도곡동	947-10		719
06265	서울특별시	강남구	도곡동	947-11	947-28	720
06265	서울특별시	강남구	도곡동	947-29		721
06265	서울특별시	강남구	도곡동	947-30	949-3	722
06266	서울특별시	강남구	도곡동	950-1	951-2	723
06266	서울특별시	강남구	도곡동	951-3		724
06266	서울특별시	강남구	도곡동	951-5	951-6	725
06266	서울특별시	강남구	도곡동	951-7		726
06266	서울특별시	강남구	도곡동	951-9	952-14	727
06267	서울특별시	강남구	도곡동	953	953-3	728
06267	서울특별시	강남구	도곡동	953-11		729
06267	서울특별시	강남구	도곡동	954	954-9	730
06267	서울특별시	강남구	도곡동	954-10		731
06267	서울특별시	강남구	도곡동	954-11	955-6	732
06267	서울특별시	강남구	도곡동	955-7		733
06267	서울특별시	강남구	도곡동	955-10	955-20	734
06267	서울특별시	강남구	도곡동	956		735
06267	서울특별시	강남구	도곡동	957	957-14	736
06264	서울특별시	강남구	도곡동	959-1	959-6	737
06268	서울특별시	강남구	도곡동	959-10	959-36	738
06270	서울특별시	강남구	도곡동	960		739
06263	서울특별시	강남구	도곡동	961	962	740
06262	서울특별시	강남구	도곡동	963		741
06269	서울특별시	강남구	도곡동	964		742
06271	서울특별시	강남구	도곡동	965		743
06274	서울특별시	강남구	도곡동	966		744
06270	서울특별시	강남구	도곡동	967		745
06264	서울특별시	강남구	도곡동	968	969	746
06263	서울특별시	강남구	도곡동	970	971	747
06088	서울특별시	강남구	삼성동	1	2	748
06089	서울특별시	강남구	삼성동	3-1	6	749
06088	서울특별시	강남구	삼성동	7-3	8-5	750
06092	서울특별시	강남구	삼성동	9	14-1	751
06090	서울특별시	강남구	삼성동	16	16-2	752
06091	서울특별시	강남구	삼성동	17	21-1	753
06094	서울특별시	강남구	삼성동	22	24-23	754
06094	서울특별시	강남구	삼성동	24-24		755
06094	서울특별시	강남구	삼성동	24-25	27-29	756
06093	서울특별시	강남구	삼성동	28	30-18	757
06093	서울특별시	강남구	삼성동	30-19		758
06093	서울특별시	강남구	삼성동	30-20	32-12	759
06093	서울특별시	강남구	삼성동	32-13		760
06093	서울특별시	강남구	삼성동	32-14	33-5	761
06093	서울특별시	강남구	삼성동	33-6		762
06093	서울특별시	강남구	삼성동	33-7	33-26	763
06093	서울특별시	강남구	삼성동	33-27		764
06093	서울특별시	강남구	삼성동	34-1	34-33	765
06097	서울특별시	강남구	삼성동	35	35-21	766
06097	서울특별시	강남구	삼성동	35-22		767
06097	서울특별시	강남구	삼성동	35-23	36-26	768
06097	서울특별시	강남구	삼성동	36-27		769
06097	서울특별시	강남구	삼성동	37	37-16	770
06097	서울특별시	강남구	삼성동	37-17		771
06097	서울특별시	강남구	삼성동	37-18	37-19	772
06097	서울특별시	강남구	삼성동	37-20		773
06097	서울특별시	강남구	삼성동	37-22	44-29	774
06097	서울특별시	강남구	삼성동	44-31		775
06097	서울특별시	강남구	삼성동	44-32	44-39	776
06096	서울특별시	강남구	삼성동	45	46-5	777
06096	서울특별시	강남구	삼성동	46-6		778
06096	서울특별시	강남구	삼성동	46-7		779
06096	서울특별시	강남구	삼성동	46-8		780
06096	서울특별시	강남구	삼성동	46-9	46-14	781
06096	서울특별시	강남구	삼성동	46-16		782
06096	서울특별시	강남구	삼성동	46-19	46-21	783
06096	서울특별시	강남구	삼성동	46-22		784
06096	서울특별시	강남구	삼성동	46-23	46-28	785
06096	서울특별시	강남구	삼성동	46-29		786
06096	서울특별시	강남구	삼성동	46-30	47	787
06096	서울특별시	강남구	삼성동	47-1		788
06096	서울특별시	강남구	삼성동	47-2	49-11	789
06096	서울특별시	강남구	삼성동	49-12		790
06095	서울특별시	강남구	삼성동	50	51-4	791
06084	서울특별시	강남구	삼성동	52	55	792
06085	서울특별시	강남구	삼성동	57	63-25	793
06084	서울특별시	강남구	삼성동	64	65-7	794
06084	서울특별시	강남구	삼성동	65-9		795
